esm.rowID.w1,esm.IDnum.w1,esm.startDateTime.w1,esm.endDateTime.w1,esm.PRO01.w1,esm.PRO02.w1,esm.PRO03.w1,esm.PRO04.w1,esm.PRO05.w1,esm.PRO06.w1,esm.PRO07.w1,esm.PRO08.w1,esm.PRO09.w1,esm.OR.w1,esm.NQ11.w1,esm.NQ12.w1,esm.EXT.w1,esm.AGR.w1,esm.CON.w1,esm.NEU.w1,esm.NQ01.w1,esm.BFI37.w1,esm.BFI21.w1,esm.BFI23.w1,esm.BFI09.w1,esm.NQ09.w1,esm.NQ07.w1,esm.BFI04.w1,esm.NQ33.w1,esm.BFI36.w1,esm.BFI32.w1,esm.BFI13.w1,esm.BFI19.w1,esm.BH01.w1,esm.BH02.w1,esm.ACT12.w1,esm.BH03.w1,esm.BH04.w1,esm.BH05.w1,esm.BH06.w1,esm.BH07.w1,esm.ACT13.w1,esm.ACT18.w1,esm.BH08.w1,esm.ACT06.w1,esm.ACT39.w1,esm.ST01.w1,esm.ST02.w1,esm.ST03.w1,esm.ST04.w1,esm.AGQ13.w1,esm.ST06.w1,esm.ST07.w1,esm.ERQ02.w1,esm.ST09.w1,esm.ST10.w1,esm.ST11.w1,esm.ST12.w1,esm.ST13.w1,esm.ST14.w1,esm.ST15.w1,esm.ST16.w1,esm.ST17.w1,esm.ST18.w1,esm.ST19.w1,esm.ST20.w1,esm.ST21.w1,esm.ST22.w1,esm.ST23.w1,esm.ST24.w1,esm.ERQ02.d.w1,esm.ERQ05.d.w1,esm.ERQ06.d.w1,esm.ERQ08.d.w1,esm.i1.NOM20.d.w1,esm.CESD01.w1,esm.CESD02.w1,esm.CESD03.w1,esm.CESD04.w1,esm.CESD05.w1,esm.CESD06.w1,esm.CESD07.w1,esm.CESD08.w1,esm.CESD09.w1,esm.CESD10.w1
R_6fGhwb0tnj7dTTf,10517,(11/28/13 21:05:10),(11/28/13 21:09:01),56,4,4,9,4,4,0,231,NA,Talking with family.,3,2,2.5,5,2.5,1.33333333333333,3,1,3,5,5,3,3,2,3,2,5,4,1,1,0,0,0,0,0,0,0,1,0,2,1,1,5,4,1,1,1,4,3,5,4,0,0,3,1,NA,NA,5,5,5,5,3,1,0,0,0,4,1,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_bCaXVkPtQqdmu9v,10517,(11/29/13 13:08:13),(11/29/13 13:10:57),56,1,1,10,1,5,0,164,NA,Short nap. Watched TV.,3,2,1,NA,1,1,4,NA,5,5,5,3,3,1,3,1,NA,1,1,1,0,1,1,0,0,0,0,1,0,1,NA,1,4,5,1,0,1,2,1,5,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_1ZhBdWfOmJmFS5v,10517,(11/29/13 15:41:49),(11/29/13 15:45:11),56,2,2,10,2,5,0,202,NA,Playing video games with brother.,4,3,2.5,2.5,2.5,1.33333333333333,4,4,3,4,4,4,4,1,3,2,3,3,1,1,0,1,1,0,0,0,0,1,0,3,1,2,5,5,1,1,3,4,4,5,5,0,0,1,1,NA,NA,5,5,5,3,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_6LONI8UTnw7gwHb,10517,(11/29/13 18:28:45),(11/29/13 18:31:28),56,3,3,10,3,5,0,163,NA,Doing homework.,3,2,1.5,4.5,3.5,1.33333333333333,4,1,5,4,5,3,4,1,3,2,4,5,2,1,1,1,1,0,0,0,0,1,0,4,1,2,5,3,0,1,4,3,2,5,4,0,0,2,1,NA,NA,5,5,5,3,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_9REA3DoSQwXVtQN,10517,(11/29/13 21:52:35),(11/29/13 21:56:09),56,4,4,10,4,5,0,214,NA,Watching TV with family.,3,2,2.5,4.5,3,1,4,1,3,4,5,3,4,1,2,2,4,4,1,1,0,0,1,0,0,0,0,1,0,4,1,2,5,4,0,1,1,4,3,5,3,0,0,3,1,NA,NA,5,5,5,4,3,1,0,0,0,5,3,5,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_4Z82ZyoVZBgr9rL,10517,(11/30/13 12:47:20),(11/30/13 13:01:23),56,1,1,11,1,6,1,843,NA,Playing video games with family.,4,2,3.5,4,3.5,1,5,2,3,3,5,4,4,1,1,4,4,4,1,0,0,0,1,0,0,0,0,1,0,3,NA,1,5,5,0,1,1,5,2,5,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_74cGEimel40Z9Sl,10517,(11/30/13 15:46:59),(11/30/13 15:51:17),56,2,2,11,2,6,1,258,NA,Helping brother with homework.,3,2,2.5,3,3,1.66666666666667,4,3,4,4,5,4,3,3,3,3,3,4,1,1,0,0,1,0,0,1,0,1,0,4,1,4,3,2,0,1,NA,3,2,5,2,0,0,2,1,NA,NA,5,5,5,3,4,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_7U6eWo0qPCScY97,10517,(11/30/13 18:13:16),(11/30/13 18:17:18),56,3,3,11,3,6,1,242,NA,Watching a movie with family.,4,1,1.5,3.5,3,1.33333333333333,4,3,5,3,4,4,4,1,1,2,4,3,1,0,0,0,1,0,0,0,0,1,0,5,1,2,4,5,0,1,1,4,1,5,3,0,0,2,1,NA,NA,5,5,5,3,3,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_9vmqr5xSfg5tBml,10517,(11/30/13 21:14:25),(11/30/13 21:17:06),56,4,4,11,4,6,1,161,NA,Packing to go back to school.,3,2,1.5,4,2,1.66666666666667,3,2,5,5,4,4,3,2,4,2,4,3,1,1,0,0,1,0,0,0,0,1,0,3,1,2,4,2,1,1,1,4,3,5,4,0,0,3,1,NA,NA,5,5,5,4,3,1,0,0,0,5,3,5,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_1T9L3c6IVm1B0fr,10517,(12/01/13 15:06:11),(12/01/13 15:09:27),56,2,2,12,1,7,1,196,NA,Unpacking luggage.,3,2,1,NA,2.5,1.66666666666667,5,NA,5,5,4,3,3,2,4,1,NA,4,1,1,0,1,1,0,0,0,0,0,0,5,NA,3,4,2,1,0,2,3,1,5,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_eJ0CUPZH9KHAvNX,10517,(12/01/13 18:03:06),(12/01/13 18:05:10),56,3,3,12,2,7,1,124,NA,Group presentation meeting. Doing homework.,3,2,2.5,4.5,4.5,1.66666666666667,4,1,4,2,3,4,3,1,3,3,4,5,1,0,1,1,1,0,0,0,0,1,0,3,1,2,4,2,1,1,3,4,1,5,3,0,0,4,1,NA,NA,4,3,5,3,4,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_0JpdwyCCWa2IewJ,10517,(12/01/13 22:36:03),(12/01/13 22:38:34),56,4,4,12,3,7,1,151,NA,Doing homework. Watching videos.,3,2,1,NA,3,1.66666666666667,5,NA,5,4,4,3,3,2,4,1,NA,4,1,1,1,1,1,0,0,0,0,1,0,2,NA,3,4,2,1,0,4,4,5,5,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,5,3,5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_bO8p9Gob5jgqLfT,10517,(12/02/13 12:01:53),(12/02/13 12:06:56),56,1,1,13,1,1,0,303,NA,Walking to class. Eating a snack.,3,2,2.5,4,3.5,1.66666666666667,4,2,3,3,3,4,3,1,2,2,4,4,1,0,0,0,0,0,0,0,0,0,0,4,1,1,5,3,0,1,3,4,2,5,4,0,0,3,1,NA,NA,5,5,3,4,2,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_4YDQBV0h1mfAkFn,10517,(12/02/13 15:17:26),(12/02/13 15:21:09),56,2,2,13,2,1,0,223,NA,Eating lunch with friends. In class.,4,1,4.5,3.5,4.5,1.33333333333333,5,3,2,2,4,4,4,1,2,5,4,5,1,0,0,0,1,0,0,0,0,0,1,3,3,1,5,4,0,1,3,5,4,4,4,0,0,3,1,NA,NA,5,5,4,3,4,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_a48OHDZw3gyORRH,10517,(12/02/13 18:42:50),(12/02/13 18:44:26),56,3,3,13,3,1,0,96,NA,Walking back home from class. Studying.,3,2,1.5,NA,3,1.66666666666667,4,NA,5,5,3,3,3,1,3,2,NA,5,1,0,1,0,1,0,0,0,0,0,0,3,NA,2,5,3,0,0,3,4,1,5,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_1zizarZt4QNDCQt,10517,(12/02/13 21:10:26),(12/02/13 21:16:25),56,4,4,13,4,1,0,359,NA,Eating dinner with friends. Watching TV.,3,2,1.5,4.5,2.5,1.66666666666667,3,2,5,5,4,3,3,2,3,2,5,4,1,0,1,0,1,0,0,0,0,1,0,3,1,1,5,5,1,1,3,4,4,5,3,0,0,2,1,NA,NA,5,5,5,3,2,0,0,1,0,5,3,5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_bjys00ltVWG8fxb,10517,(12/03/13 12:09:05),(12/03/13 12:11:40),56,1,1,14,1,2,0,155,NA,Doing work in room.,4,3,1,NA,3,1.33333333333333,5,NA,5,5,4,4,3,1,3,1,NA,5,1,1,1,1,1,0,0,0,0,1,0,3,NA,2,5,3,0,0,3,4,1,5,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_86rzXV4bLjEzdnn,10517,(12/03/13 15:49:47),(12/03/13 15:52:39),56,2,2,14,2,2,0,172,NA,In class. Eating a snack with friends.,3,2,3,4.5,4,2,4,1,3,3,3,3,4,1,1,3,4,5,2,0,1,0,1,0,0,0,0,0,1,2,1,1,5,5,0,1,3,4,2,5,3,0,0,3,1,NA,NA,5,5,4,3,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_3JbzLisUdu4NaEl,10517,(12/03/13 18:10:32),(12/03/13 18:12:39),56,3,3,14,3,2,0,127,NA,Working on group lab report with team.,4,2,3,4,4,2,4,2,3,3,3,4,4,1,2,3,4,5,2,0,1,0,1,0,0,1,0,0,0,2,1,3,5,4,0,1,3,5,3,5,3,0,0,3,1,NA,NA,5,5,4,3,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_bkICvR7orpqxSp7,10517,(12/03/13 23:50:21),(12/03/13 23:53:53),56,4,4,14,4,2,0,212,NA,Watching videos and listening to music.,2,4,1,3.5,3,2.66666666666667,2,2,5,4,3,3,2,4,5,1,3,4,1,1,0,1,0,1,0,0,0,1,0,5,1,1,5,1,0,1,1,3,1,5,3,0,0,3,1,NA,NA,5,3,5,1,2,0,0,1,0,5,1,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_eXsxIsLEMuowyZn,10517,(12/04/13 12:03:06),(12/04/13 12:10:07),56,1,1,15,1,3,0,421,NA,Walking to class. Taking to friends. ,4,2,4,5,4,1.33333333333333,5,1,2,3,4,4,4,1,1,4,5,5,1,0,0,0,0,0,0,0,0,0,1,3,3,1,5,5,0,1,3,5,4,5,3,0,0,3,1,NA,NA,4,5,5,4,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_aX0RP9B1FBDmWqh,10517,(12/04/13 15:20:06),(12/04/13 15:22:47),56,2,2,15,2,3,0,161,NA,Doing homework. In class.,3,2,1,4.5,4.5,2.33333333333333,4,1,5,2,3,4,3,3,3,1,4,5,1,0,1,0,1,0,0,0,0,0,1,3,1,3,5,2,0,1,3,5,1,5,1,0,0,1,1,NA,NA,5,5,3,3,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_3frkKwmSdVlUFZb,10517,(12/04/13 18:03:19),(12/04/13 18:05:29),56,3,3,15,3,3,0,130,NA,Listening to poetry.,3,3,1.5,NA,3,1.66666666666667,4,NA,5,5,4,4,3,2,3,2,NA,5,1,1,0,1,1,0,0,0,0,1,0,4,NA,1,3,5,0,0,1,4,1,5,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_8jqSvnIQJ60Bwyh,10517,(12/04/13 21:02:14),(12/04/13 21:04:48),56,4,4,15,4,3,0,154,NA,Watching poetry videos. Listening to instrumentals.,3,2,1,NA,3,1.33333333333333,5,NA,5,5,5,3,3,2,4,1,NA,5,1,1,0,1,1,0,0,0,0,1,0,3,NA,1,4,5,1,0,3,1,1,5,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4,3,5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_268m4BlyhTN1uhD,10518,(11/22/13 10:00:24),(11/22/13 12:28:48),12,6,NA,1,0,5,0,8904,NA,Filling out the initial survey for the first day,2,3,1,5,3.5,2.66666666666667,5,1,5,4,4,4,2,3,2,1,5,5,3,0,1,0,0,0,0,0,0,0,0,NA,4,2,4,3,1,1,4,3,2,4,3,0,0,2,1,NA,NA,1,3,3,2,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_3OglfD8BSuaWFqB,10518,(11/22/13 15:17:22),(11/22/13 15:20:19),12,2,2,1,1,5,0,177,NA,"I did homework, turned it in, and then played video games while my flat mate was at class",4,1,1,NA,4,1.33333333333333,5,NA,5,3,4,3,4,1,1,1,NA,5,1,1,1,1,0,0,0,0,0,1,0,4,NA,1,5,4,1,0,5,2,1,5,5,1,0,0,0,Got to relax after a hard week,"Ran out of clean laundry, now I need to do laundry",NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_20nyQVjOcRWSUgl,10518,(11/23/13 19:55:01),(11/23/13 19:58:18),12,3,3,2,1,6,1,197,NA,I rescued friends who's car broke down and then went shopping with them.,5,1,5,5,5,1,5,1,1,1,5,5,5,1,1,5,5,5,1,0,0,1,0,0,0,1,0,0,0,3,3,1,2,4,0,1,3,5,4,4,5,1,0,3,1,I got stuff from the store I needed,I ran out of time to do laundry tonight,5,4,3,4,2,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_0U82BDlUUYUfBxb,10518,(11/24/13 14:04:50),(11/24/13 14:09:09),12,1,1,3,1,7,1,259,NA,making/eating breakfast and watching a movie with friends,4,2,4,5,3,1.66666666666667,5,1,3,4,5,4,4,2,1,5,5,4,2,0,0,0,1,0,0,1,0,1,0,4,4,1,4,4,0,1,2,4,3,4,4,0,0,3,1,NA,NA,5,5,3,4,2,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_9oXZcHAeS4neE6h,10518,(11/24/13 15:05:37),(11/24/13 15:10:17),12,2,2,3,2,7,1,280,NA,Hanging out with friends in my apartment,3,3,2.5,4.5,3,1.66666666666667,3,1,4,4,4,3,3,1,2,3,4,4,2,1,0,0,1,0,0,0,0,1,0,3,3,4,4,3,0,1,4,4,3,4,3,0,0,3,1,NA,NA,4,4,3,4,3,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_6yYtfXjvJVC7bdb,10518,(11/24/13 18:00:41),(11/24/13 18:03:53),12,3,3,3,3,7,1,192,NA,Did homework and watched stand-up comedy,4,1,1.5,NA,3,1.33333333333333,5,NA,4,4,4,4,4,1,2,1,NA,4,1,1,1,0,0,0,0,0,0,1,0,4,NA,1,5,4,0,0,4,3,1,4,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_43muLqNmQC1NpFb,10518,(11/26/13 23:40:57),(11/26/13 23:55:07),12,4,4,5,1,2,0,850,NA,Avoiding people in the main room of my apt.,3,3,2,3.5,3,2.66666666666667,2,4,4,4,3,4,3,2,3,2,5,4,3,1,0,1,1,0,0,0,0,1,0,3,1,3,3,3,1,1,1,2,2,4,1,0,0,3,1,NA,NA,3,4,3,2,2,0,0,0,1,4,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_eX5qutGJF0bFNKl,10518,(11/28/13 17:20:12),(11/28/13 19:12:31),12,3,3,7,1,4,0,6739,NA,Meeting up to go out with friends,3,2,3.5,4.5,4,2.33333333333333,2,1,3,2,3,4,4,2,2,4,4,4,2,0,0,1,0,0,0,1,1,0,0,4,2,2,4,3,0,1,2,4,2,4,2,0,0,3,1,NA,NA,4,3,3,3,2,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_9TwtiH4iuOyoQjr,10518,(11/29/13 15:26:07),(11/29/13 16:18:49),12,2,2,8,1,5,0,3162,NA,"Black Friday shopping, had to go between home and same store 3 times today",4,2,3,5,5,2.33333333333333,3,1,3,1,3,4,4,2,2,3,5,5,2,0,0,1,0,0,0,1,1,0,0,5,3,2,3,4,0,1,2,3,3,3,4,1,0,2,1,Got parts for the computer I'm building,Had to make several trips to same store trying to find lowest prices,1,3,4,4,3,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_7WmLso9iqD8XJ0F,10518,(12/01/13 14:17:10),(12/01/13 14:52:27),12,1,1,10,1,7,1,2117,NA,"Waking up, I'm never happy waking up",4,4,2,4,2.5,2.33333333333333,4,2,4,4,3,3,2,2,2,2,4,3,2,1,0,1,1,0,1,0,0,1,0,4,NA,2,4,4,1,1,2,1,2,4,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_3JheOIs686DpHPT,10518,(12/01/13 14:17:16),(12/01/13 15:00:25),12,2,2,10,1,7,1,2589,NA,Watching tv and cleaning,3,2,2,NA,3,2,4,NA,4,4,4,3,3,1,2,2,NA,4,3,1,0,1,1,0,0,0,0,1,0,3,NA,2,4,3,0,0,2,2,2,3,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_8vLLogfWarkS9KJ,10518,(12/01/13 19:53:36),(12/01/13 20:54:27),12,3,3,10,2,7,1,3651,NA,Doing homework and then picking up my friend who left for break,4,2,3.5,5,5,2.33333333333333,4,1,3,1,4,4,4,2,1,4,5,5,3,0,1,1,0,0,0,1,0,0,0,4,4,2,4,4,0,1,4,4,4,4,4,0,0,1,1,NA,NA,4,4,3,2,4,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_3gTTgmLY2krdTgx,10518,(12/01/13 21:48:50),(12/01/13 21:53:59),12,4,4,10,3,7,1,309,NA,Watched tv and hung out with flat mate,3,3,3.5,4,3.5,2.33333333333333,4,2,3,3,4,3,4,2,2,4,4,4,3,1,0,1,1,0,0,0,0,1,0,3,3,2,4,4,0,1,3,2,3,3,4,0,0,1,1,NA,NA,5,4,3,2,3,0,0,1,0,4,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_3Wqw0PepVFu0MRf,10522,(11/21/13 15:56:08),(11/22/13 19:16:09),8,6,NA,1,0,4,0,98401,NA,Taking lots and lots of surveys xD,3,2,3.5,4,2.5,2.33333333333333,5,1,3,3,3,4,3,1,1,4,3,2,3,0,1,0,0,0,0,1,0,0,0,NA,2,2,2,3,1,1,3,4,3,2,3,1,1,2,1,did good survey work,was really tired and took longer because of it,1,3,3,3,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_7aGKKMrDRYhLVuB,10522,(11/24/13 21:12:24),(11/24/13 21:21:47),8,4,4,4,1,7,1,563,NA,hanging out after dinner,3,2,3.5,4.5,2.5,2.33333333333333,4,1,2,4,4,3,3,1,2,3,4,3,4,1,0,0,0,0,0,1,0,0,0,3,2,2,4,3,1,1,3,4,3,2,4,0,0,3,1,NA,NA,4,4,3,4,4,0,0,0,1,2,2,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_agRDo7BJfWuuOa1,10522,(11/25/13 12:01:03),(11/25/13 12:04:29),8,1,1,5,1,1,0,206,NA,coding my ass off for an assignment due in an hour,3,2,2.5,3,4,2.33333333333333,4,2,4,1,2,4,4,1,2,3,2,3,2,0,1,0,0,0,0,0,0,0,0,3,2,2,3,4,0,1,4,4,3,3,3,1,0,2,1,I got good work done!,NA,4,5,3,4,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_8cullnIL8e456lv,10522,(11/25/13 21:19:40),(11/25/13 21:24:51),8,4,4,5,2,1,0,311,NA,eating/coming back from eating,4,2,3.5,3.5,2.5,2,4,3,2,4,3,4,4,1,1,3,4,3,2,0,0,0,0,0,0,1,0,0,0,2,4,2,4,4,1,1,3,4,5,2,4,1,1,3,1,good reconciliation with partner,stressful flare-up with partner,4,5,3,5,5,0,0,1,1,1,4,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_4I4C5MK2vbKZqux,10522,(11/26/13 21:14:59),(11/26/13 21:30:26),8,4,4,6,1,2,0,927,NA,chilling at a hangout spot,4,1,4,4,3,1.66666666666667,5,1,2,3,4,3,4,1,1,4,3,3,2,0,1,1,0,0,0,0,0,1,0,3,3,1,4,5,0,1,3,4,3,1,4,1,0,1,1,hung out w/ brett,NA,4,5,3,5,4,0,0,0,0,2,3,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_8voZEBeXYoZGnQN,10522,(11/28/13 12:07:22),(11/28/13 12:13:55),8,1,1,8,1,4,0,393,NA,"playing dustforce, helping mom with tech and jewelry, and chatting with dustforce people",3,2,3,3,2.5,1.66666666666667,4,3,3,4,3,4,3,1,2,3,3,3,1,1,0,1,0,0,0,1,0,0,0,2,2,1,3,3,0,1,3,3,3,2,3,0,0,3,1,NA,NA,3,4,3,4,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_9BSJY4mcqWoZgJD,10522,(11/29/13 12:57:07),(11/29/13 13:01:53),8,1,1,9,1,5,0,286,NA,Unpacking Christmas decorations and seeing my brother off,3,3,3,3,3.5,2.33333333333333,3,3,3,3,2,3,3,1,2,3,3,4,2,1,1,1,0,0,0,1,0,0,0,4,3,3,3,2,0,1,3,3,3,3,2,0,1,3,1,hanging out with brother and his gf,mom stressing me out,4,4,3,4,3,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_dn8GqZIHmOtyCgJ,10522,(12/03/13 12:58:06),(12/03/13 13:03:35),8,1,1,13,1,2,0,329,NA,2 diff classes,3,3,3.5,3,3.5,2.33333333333333,4,2,2,2,3,3,3,2,3,3,2,3,2,0,0,0,0,0,1,0,0,0,1,3,3,3,4,2,1,1,3,3,3,3,3,1,0,3,1,got cut slack on class project,NA,3,4,2,4,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_elhNPHom4nXug05,10522,(12/05/13 15:15:59),(12/05/13 15:24:12),8,2,2,15,1,4,0,493,NA,Playing a video game then going to a noodle restaurant to meet someone,3,1,4,3,3,1.33333333333333,5,3,2,3,4,4,4,1,1,4,3,3,1,0,0,0,0,0,1,1,0,1,0,3,2,2,4,4,0,1,3,4,3,2,4,1,1,3,1,played good game went fast,"didn't handle saying something the way I wanted  to, offended someone",3,3,4,3,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_0AgpLOAcCmy0F6J,10523,(11/21/13 15:51:47),(11/21/13 18:23:26),25,6,NA,1,0,4,0,9099,NA,Psych surveys,4,2,3,3,4.5,1.33333333333333,5,1,4,1,4,4,3,1,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,3,3,0,1,1,5,3,2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_efFHNqFNu6MM9y5,10523,(11/21/13 21:01:21),(11/21/13 21:04:36),25,4,4,1,1,4,0,195,NA,"Finishing my lab report, showing others how to do the lab report",3,3,2.5,4,5,1.33333333333333,3,2,4,1,4,5,3,1,1,3,4,5,1,1,1,0,0,0,0,1,0,0,0,4,1,1,5,2,0,1,5,3,3,5,5,0,0,3,1,NA,NA,3,4,3,3,3,0,0,0,0,2,4,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_2lr0ilCCHQbCOHP,10523,(11/22/13 12:12:24),(11/22/13 12:14:48),25,1,1,2,1,5,0,144,NA,"In class, eating my favorite soup",4,1,1.5,4,3.5,1.33333333333333,4,1,5,2,5,4,4,1,2,2,3,3,2,0,1,0,0,0,0,0,0,0,0,3,NA,1,5,3,0,1,3,4,1,4,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_789dNXfnJ1XiA7z,10523,(11/22/13 16:27:44),(11/22/13 16:30:52),25,2,2,2,2,5,0,188,NA,"at work, running pcr",4,1,3,4.5,5,1,5,1,4,1,5,4,4,1,2,4,4,5,1,0,1,0,0,0,0,1,0,0,0,3,3,1,5,3,0,1,4,5,3,3,2,0,0,4,1,NA,NA,3,4,1,3,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_aiaH4kEKcbNRyaF,10523,(11/22/13 18:32:06),(11/22/13 18:34:15),25,3,3,2,3,5,0,129,NA,"Took a nap, chatted with my roommate, lay down and relaxed",5,1,1,4,2,1,5,1,5,5,5,5,5,1,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,1,NA,1,5,5,1,1,3,1,4,2,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_0TckIbuYFZjUYh7,10523,(11/22/13 21:03:05),(11/22/13 21:06:43),25,4,4,2,4,5,0,218,NA,"Taking personality surveys for the career center, eating dinner with friends",5,1,3,5,4.5,1,5,1,4,2,5,4,5,1,1,4,5,5,1,1,0,0,1,0,0,0,0,0,0,2,4,1,5,5,0,1,4,4,3,1,5,1,0,2,1,ate delicious and amazing food from BD,NA,4,5,3,4,3,0,0,1,0,2,4,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
